Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
female,Kavyashri,Dsouza,Miryalaguda,Gujarat,India,40,22.9973,5.0893,107.7753,0.0064,0.074,4.2869,0.7206,5.9681,5.4699,0.7218,1.789,7.8028,2.8042,11.9436,91.4093,25.3218,1.4125,0.1096,0.0,6.9098,0.3481,1.8708,19.9455,Urban Professional
female,Olga,Garrido,Fuenlabrada,Melilla,Spain,22,4.3512,5.9502,95.1565,1.0232,0.0514,4.8383,0.732,7.2923,4.4382,3.3035,2.388,19.4819,3.9159,11.5402,148.8309,3.8102,1.6638,0.068,0.7569,6.8977,0.0192,1.9243,55.6935,Sustainable Investor
female,Eden,Moore,Auckland,Canterbury,New Zealand,58,29.7103,22.1822,139.9346,0.0,0.2149,12.434,0.4576,9.7098,3.8287,1.0284,26.8777,2.1114,3.0023,14.9648,102.2351,33.0736,1.8735,0.0058,0.3637,3.1116,0.0119,3.1267,21.8824,Travel Enthusiast
female,Peggy,Carr,South Bend,Mississippi,United States,65,19.6584,43.1754,148.9328,0.0,2.0647,14.972,0.6875,9.3426,4.9549,3.6438,4.8574,8.0485,3.8318,14.1419,101.9068,17.8585,2.1489,0.0268,0.0405,7.7764,0.0072,4.0271,45.8982,Fitness Enthusiast
female,Lauren,Ruiz,Southampton,Warwickshire,United Kingdom,29,19.2025,12.0555,125.6347,0.0137,0.1293,6.3398,0.6171,7.1435,5.4196,1.0092,5.6539,16.9448,4.2205,14.9621,90.72,23.2035,2.0231,0.0,0.0,7.0885,0.2968,3.8339,68.6082,Social Media Influencer
female,Rosalyn,Alvarez,Newcastle upon Tyne,Somerset,United Kingdom,26,6.7283,10.5352,153.7502,0.0,0.2662,20.9116,0.8128,10.2066,7.8944,0.4706,1.2944,4.2048,3.0639,13.9648,281.1365,4.0571,1.1659,0.0359,0.7708,0.2447,0.0104,1.0871,25.6532,Urban Professional
female,Neha,Saniel,Haldia,Jharkhand,India,35,8.8305,10.663,62.7719,0.0,0.0785,11.7064,0.6009,6.0686,2.6547,3.1683,4.6599,4.2871,2.267,19.184,90.9178,7.5506,1.3662,0.0042,0.0122,0.0,0.0,1.3844,13.727,Tech-Savvy
female,Ava,Chan,Cadillac,Nova Scotia,Canada,20,27.3635,19.3434,115.686,0.13,0.0,1.8903,0.7461,4.8654,8.0084,0.6828,4.1824,4.9086,0.7068,12.6305,135.8955,32.6702,2.0163,0.0628,0.0984,0.179,1.2312,4.1174,1.5154,Urban Professional
female,Sophia,Cooper,Hamilton,Nelson,New Zealand,31,7.9033,20.1534,83.187,0.0,1.3723,127.2627,0.8118,3.6493,8.3971,3.5823,3.7274,5.5799,4.3263,11.4274,96.0591,8.17,1.9561,0.0,0.8578,0.0,0.0,2.9823,91.8415,Eco-Friendly
female,Kim,Fields,City of London,County Fermanagh,United Kingdom,42,27.8136,8.2896,130.9163,0.0,0.0,0.0,0.6836,3.8403,5.3147,0.5888,3.1316,5.2891,2.6923,13.3271,9.1193,29.6066,1.5231,0.0829,0.0,5.0584,0.0202,2.2931,17.1667,Investor
female,Wilma,Johnston,Anna,New York,United States,31,32.0052,37.9543,126.3604,0.0345,0.0,0.0,0.7129,5.1335,7.4973,0.5719,5.3203,12.6828,3.9515,13.5108,111.196,38.3941,2.2474,0.0,0.0221,7.0127,0.8742,4.9394,55.5348,Budget-Conscious
female,Andrea,Davis,Ely,Tayside,United Kingdom,46,12.132,13.2049,113.4496,0.0741,0.0573,5.0241,1.5696,3.9745,5.2115,0.6588,14.5,5.1285,4.4057,21.4593,102.7987,15.876,1.6124,0.2406,0.0418,0.7939,0.5969,2.1563,66.5575,Tech-Savvy
female,Mia,Lo,Summerside,New Brunswick,Canada,28,13.0561,41.1558,70.391,0.3234,0.1695,6.4049,0.8213,5.4555,6.2265,0.5536,7.7587,7.7784,0.846,10.5242,100.8625,15.8091,2.6777,0.0,0.2143,7.1272,0.0,7.2403,2.1654,Fitness Enthusiast
female,Prathiksha,Taj,Hajipur,Bihar,India,30,28.4213,31.4046,120.0069,0.0,1.9241,12.483,0.6456,6.9011,5.2399,2.2628,4.195,9.021,4.0221,13.0927,91.2097,29.6635,2.0514,0.0,0.0402,6.2153,0.9253,3.9919,55.0243,Adventure Seeker
female,Isabel,Martin,Logroño,Canarias,Spain,41,15.1234,5.2374,132.3121,0.5323,0.8721,3.7741,0.3388,7.5254,4.0327,0.7245,11.2864,4.9191,3.6292,12.8582,87.335,18.4792,1.4405,2.1699,0.0,6.9683,0.8334,2.279,38.4658,Fitness Enthusiast
female,Meghana,Gatty,Shimoga,Andaman and Nicobar Islands,India,55,10.4323,9.4013,116.847,0.0074,0.0,0.0,1.0081,5.2475,3.9952,0.9075,3.2985,11.664,3.3622,12.4689,348.9982,9.3237,1.8027,0.0,0.0279,6.9127,0.0072,2.5521,29.2606,Sustainable Investor
female,Ariana,Chen,Hamilton,Gisborne,New Zealand,58,14.9299,3.0614,178.549,3.4366,0.0,0.5551,0.8974,6.526,7.1105,0.7902,4.9449,14.2445,6.4782,15.7488,78.7681,18.9822,1.8718,0.0,1.2123,7.6417,0.0,3.4873,103.7331,Sustainable Investor
female,Rebecca,Garrett,Norwich,Humberside,United Kingdom,60,16.3456,4.2254,126.2071,1.6076,0.0201,0.0,0.7819,0.0,6.1238,1.2927,1.9456,7.3226,3.7625,13.5963,40.9112,19.0119,1.3656,0.1413,0.0,1.6526,0.0,1.8426,48.347,Health-Conscious
female,Julie,Grant,Centennial,Wyoming,United States,40,2.6359,6.9734,108.7431,0.0,0.8047,8.8947,1.5288,8.3681,5.993,0.4846,9.0435,8.5931,4.8265,11.9981,94.3655,2.6532,1.1575,0.0,0.4773,7.572,0.0106,1.6794,98.2123,Adventure Seeker
female,Chinmayee,Sullad,Giridih,Andhra Pradesh,India,35,30.5292,31.0323,174.197,0.1053,0.0,46.5741,0.9096,7.1345,4.8939,0.6237,5.4234,8.9724,3.0513,16.4197,219.5965,31.7012,1.4425,0.0507,0.0471,0.4572,0.0,1.816,23.808,Travel Enthusiast
female,Vicky,Ramirez,Sheffield,Rutland,United Kingdom,24,24.4259,8.0544,126.1364,0.0,1.9715,5.4716,0.8005,3.9111,5.0787,1.1171,1.3939,6.7135,3.9096,12.9743,95.1473,23.9691,1.2838,0.1291,0.0,5.0554,0.0367,1.6579,55.1158,Adventure Seeker
female,Lea,Gill,Maitland,Québec,Canada,33,18.0077,11.9919,122.9957,0.0,0.2141,4.1385,0.6322,1.936,8.139,0.5797,7.5759,5.8108,5.4091,12.9458,98.9943,21.0888,1.6433,0.1089,0.3132,7.0571,0.0019,2.5045,101.3659,Fitness Enthusiast
female,Lucy,Barrett,Stoke-on-Trent,County Armagh,United Kingdom,41,46.3193,39.1179,151.8635,0.0,0.0,0.9036,0.7409,2.399,4.5342,0.5705,6.4995,4.4712,4.4742,13.6354,120.8116,47.3265,2.534,0.0,0.0188,4.605,0.4698,6.3887,72.0162,Urban Professional
female,Esperanza,Domínguez,La Palma,Andalucía,Spain,25,8.0737,52.6684,81.9622,0.0,0.2524,8.033,0.8274,9.2733,3.8739,0.5773,8.4474,11.8181,1.2025,10.6908,98.2811,7.2572,2.3841,0.0341,0.418,7.4355,0.0,4.4186,3.5232,Fitness Enthusiast
female,Patricia,Welch,Inverness,Borders,United Kingdom,30,36.8489,29.4398,119.935,0.0345,0.9702,13.8907,4.859,4.5376,6.7005,0.5948,11.1193,8.7723,2.4798,12.7019,102.7899,39.1965,1.4884,0.0306,0.5095,7.2632,0.0,2.0554,17.3732,Travel Enthusiast
female,Isobel,Bennett,Mcallen,Arkansas,United States,20,7.7473,6.5265,179.7469,1.9162,0.0041,10.1512,0.6588,8.6524,3.528,2.2124,4.9717,7.6266,3.1008,14.6761,1.2617,7.4866,1.6959,0.1114,0.9038,2.798,0.0,2.1824,22.9873,Sustainable Investor
female,Zoe,Novak,Hampstead,Newfoundland and Labrador,Canada,63,0.0,8.0598,107.2147,0.634,0.0596,0.0,0.8294,7.9237,3.4497,1.5517,3.2716,11.2344,0.7513,11.7965,193.9482,0.0,1.6784,0.0,0.2031,2.7563,0.0076,2.1609,0.2645,Sustainable Investor
female,Mila,Turner,Hastings,Gisborne,New Zealand,58,25.5703,24.5973,92.5926,0.0,0.0576,13.9057,0.6861,4.4379,2.2172,2.1883,9.0645,16.214,2.864,19.0129,97.4562,26.3576,2.0281,0.0,0.0,7.1129,0.0345,3.911,18.8252,Digital Nomad
female,Vandana,Kini,Sultan Pur Majra,Mizoram,India,27,13.1484,5.8219,119.1606,0.0122,1.593,8.13,0.7025,8.3013,3.1911,1.9896,1.7788,12.0853,3.8604,12.4772,93.0842,9.3956,1.2072,0.008,0.0,7.7088,0.0,1.2344,40.6031,Adventure Seeker
female,Alice,Jones,Hamilton,Bay of Plenty,New Zealand,31,7.15,29.6362,66.9999,0.5897,0.0,15.5251,0.7118,11.5929,4.342,0.7485,10.2877,4.1937,2.1992,10.0469,99.4357,2.8871,1.7776,0.1984,1.0506,5.2819,0.0639,2.4344,12.6282,Travel Enthusiast
female,Manasa,Bangera,Muzaffarpur,Lakshadweep,India,45,7.7259,44.9991,156.0953,1.4515,0.0042,8.8017,0.6485,5.9632,1.5072,6.3539,4.4929,14.7005,3.4313,13.4401,41.4717,8.9156,2.2172,0.0,0.0053,4.2838,0.0284,3.7888,21.9869,Sustainable Investor
female,Alexandra,Patel,Napier,Taranaki,New Zealand,41,16.7712,41.6185,93.318,0.3233,0.0411,1.8178,0.7362,4.1904,7.586,2.0536,4.0999,12.6829,3.5121,11.9279,67.3106,19.7479,2.1395,0.1029,0.7532,0.2059,0.0027,4.1015,45.2311,Sustainable Investor
female,Yashodha,Mardhekar,Jaunpur,Odisha,India,49,12.2305,33.4453,101.639,0.0,0.0,3.3404,0.7006,2.3944,0.0,4.0662,4.2199,16.2661,2.9375,17.1309,99.8244,5.3782,1.9482,0.0182,0.0224,7.3092,0.0,2.7992,16.9045,Digital Nomad
female,Marilyn,Simpson,Murrieta,Oregon,United States,54,36.6434,13.7532,146.094,0.1066,0.0,137.4026,0.4366,5.9371,2.7486,1.1758,4.2003,5.7761,2.8728,15.6452,163.3916,37.3829,1.8859,0.0,0.0107,2.6604,0.0502,3.4506,16.5335,Digital Nomad
female,Sowjanya,Shah,Ulhasnagar,Punjab,India,27,42.9863,8.862,134.6021,1.2685,0.0,0.6578,2.3271,3.0718,4.8291,0.4793,3.05,4.8663,3.295,13.5116,118.7684,48.6939,1.7507,0.0,0.004,0.5033,0.0102,4.1199,30.1071,Urban Professional
female,Janet,Lewis,Dundee,County Fermanagh,United Kingdom,56,9.3073,42.8194,112.9238,0.0,0.2219,11.8895,0.7238,2.8356,8.7632,2.8609,5.8108,16.5175,2.6458,24.0208,92.2064,11.3424,2.3067,0.0,0.328,7.3788,0.0,4.3351,30.6793,Tech-Savvy
female,Ana,Gallego,Las Palmas de Gran Canaria,Islas Baleares,Spain,36,22.3205,14.5169,150.848,0.0074,0.0,14.7304,1.1875,10.3505,5.1793,0.541,6.8303,8.0201,3.4273,19.3115,149.8368,24.9464,1.7514,0.0,0.0186,4.4874,0.0,2.9612,34.041,Digital Nomad
female,Ashwini,Sullad,Uluberia,Andhra Pradesh,India,35,23.5246,9.9737,110.1796,0.1225,0.0403,5.5947,0.7856,2.8087,5.4964,1.3866,3.6191,10.3217,2.2202,12.2299,250.5962,25.8157,1.8864,0.0,0.0087,0.4451,0.0132,3.5407,10.8218,Sustainable Investor
female,Ethel,Hunter,Gilbert,Tennessee,United States,25,31.1343,8.3481,169.7192,0.3833,0.0262,10.0834,0.7403,5.4842,6.51,2.5556,3.5199,11.7075,2.1643,15.0891,138.2508,34.9032,1.8635,0.0,0.0117,5.2258,0.0672,3.2611,10.5549,Sustainable Investor
female,Deepika,Kaur,Kakinada,Goa,India,31,28.2677,40.3416,149.4547,0.0,0.0,0.1989,0.8967,4.0372,1.2507,0.5169,4.0913,21.5444,1.69,13.6619,113.4696,29.315,2.061,0.0438,0.1806,7.3975,0.0,4.0339,4.3644,Budget-Conscious
female,Chinmayee,Suvarna,Jamnagar,Maharashtra,India,25,29.5057,30.6743,137.0996,0.0,3.058,12.0576,0.3045,11.9747,3.7818,2.3151,9.9602,3.8423,4.7519,13.1107,98.7183,31.3398,2.1693,0.2413,0.0908,4.7449,0.0095,3.6961,91.2168,Fitness Enthusiast
female,Olga,Benítez,San Sebastián de Los Reyes,Cataluña,Spain,26,18.2245,15.975,145.8382,0.0,2.8167,20.5919,0.8632,2.4656,6.5562,1.2715,2.9232,10.1801,2.3987,14.3889,97.8417,16.9845,1.8555,0.0,0.3669,6.9865,0.0,3.076,15.9707,Fitness Enthusiast
female,Lesa,Green,Gainesville,New York,United States,27,22.2308,10.0419,109.2809,0.0,2.7508,15.3504,5.4155,7.1626,6.4317,0.5451,11.5668,3.9847,2.93,12.4046,100.6672,28.6003,1.7181,0.0332,0.5755,0.0,0.0,2.7325,25.0055,Fitness Enthusiast
female,Noémie,Bouchard,Keswick,Yukon,Canada,24,14.5956,9.0301,93.2547,0.0,1.2531,14.2946,0.1271,6.5536,2.3837,0.9523,11.4392,3.9856,2.8917,10.7817,99.8868,15.2456,1.8027,0.0,0.003,0.2007,0.0,2.8138,13.4133,Fitness Enthusiast
female,Mildred,Banks,Columbia,Tennessee,United States,33,3.3454,24.2815,97.3049,0.0,0.0267,7.1682,0.717,0.0,3.9987,2.7866,6.9099,5.0872,3.4892,21.5969,103.9092,1.5747,1.8842,0.0,0.929,1.4765,0.0,2.7246,43.9867,Tech-Savvy
female,Sophia,Simmons,Newcastle upon Tyne,Devon,United Kingdom,42,18.4413,6.5622,118.2317,2.2468,0.0335,4.678,0.7518,7.629,5.6189,1.8867,2.0715,8.677,1.9292,12.8043,0.0,22.1138,1.433,0.0,0.0189,0.7868,0.0053,2.032,6.4759,Sustainable Investor
female,Sandra,Iglesias,Ciudad Real,Extremadura,Spain,20,20.1486,37.2167,110.525,0.0,0.0,9.6772,0.783,4.7127,5.1765,0.6474,4.8822,6.4213,2.1494,12.147,118.5357,21.9233,2.1626,0.0,0.0042,0.1214,0.4086,4.4878,13.3752,Health-Conscious
female,Anujna,Shet,Morena,Haryana,India,56,16.228,36.76,106.5568,1.059,0.0592,36.1686,1.6615,6.9578,7.3586,0.5606,6.848,5.4669,4.4538,14.8972,98.457,20.7024,2.1751,0.0555,0.2345,3.2935,0.0247,4.9523,96.1545,Social Media Influencer
female,Ella,Willis,Preston,Essex,United Kingdom,22,22.7699,7.6354,152.0675,0.0,1.0632,16.1513,0.3456,4.918,0.7768,1.0465,7.0672,5.6326,4.2686,12.8985,99.2445,21.5055,1.8228,0.0,0.0055,6.9005,0.0,3.0199,46.381,Adventure Seeker
female,Izzie,Douglas,Dundee,Tayside,United Kingdom,34,13.8518,8.5348,107.1424,0.0,2.5597,12.1126,1.3597,4.7877,3.2938,0.6931,12.9579,4.1717,4.3189,11.8493,98.4907,15.9263,1.6773,0.0925,0.0,0.9977,0.0025,2.7907,65.8663,Fitness Enthusiast
female,Laura,Jiménez,Torrente,Ceuta,Spain,42,21.5657,7.6257,90.6324,0.0844,0.0041,5.1617,0.7627,5.4871,0.3388,2.6894,1.5333,7.4828,2.0958,15.6768,99.3993,17.3252,1.1081,0.6122,0.0,7.1665,0.1499,1.3053,8.7805,Social Media Influencer
female,Vishrutha,Kumari,Bathinda,Jammu and Kashmir,India,22,22.4845,44.1855,119.3721,0.0,0.0,0.0,1.5217,3.7853,3.0808,0.5608,5.806,5.8258,3.6173,12.3069,214.9669,21.9527,2.3646,0.0,0.5178,3.0746,0.0029,5.5885,32.4684,Investor
female,Aaliyah,Thomas,Invercargill,Canterbury,New Zealand,24,17.7779,7.8528,143.506,0.0,0.2186,53.3182,0.7045,5.3506,8.7454,1.2692,1.9633,6.0782,4.0811,13.8901,13.9675,18.9571,1.4219,0.1341,0.0,5.0159,0.008,1.9171,73.672,Urban Professional
female,Lucy,Kumar,Porirua,Marlborough,New Zealand,46,19.0719,53.0421,161.8449,0.0,0.0,19.2897,0.6553,4.0208,3.8595,0.4526,8.2204,17.9376,0.1288,22.827,135.4538,17.7288,1.4132,0.0,1.0742,6.9081,0.0707,1.7339,0.7298,Digital Nomad
female,Juliette,Smith,Stratford,New Brunswick,Canada,44,23.2214,19.7641,106.2088,2.0439,0.0,192.2674,0.5652,4.8319,6.3519,2.568,4.3,5.4027,2.8079,11.7855,86.1353,27.4918,2.1277,3.1387,0.0485,6.3106,0.9403,4.4946,27.0235,Eco-Friendly
female,Alicia,Rojas,Sevilla,Aragón,Spain,37,19.3352,12.3797,107.9503,0.0,0.124,24.9576,0.7304,11.6015,7.7445,0.5063,2.0084,5.63,0.0,12.0028,90.6393,20.0362,1.6511,0.0087,0.2813,5.0037,0.0,2.524,0.0,Adventure Seeker
female,Manasa,Bharanya,Unnao,Goa,India,49,27.494,49.1995,151.2937,0.0,2.2396,22.1312,2.0492,3.4644,3.1759,0.5817,6.8531,5.1464,3.9732,14.1556,103.6974,28.9703,1.9072,0.0,0.056,2.63,0.9111,2.7067,48.4806,Fitness Enthusiast
female,Janet,Mitchell,Brighton and Hove,Cumbria,United Kingdom,28,20.8082,6.562,117.9332,0.0,2.4364,7.5608,4.285,6.0203,6.7443,0.6361,15.9767,9.1976,3.6499,12.6848,99.5474,26.4959,1.7692,0.0234,0.6118,7.5427,0.0,2.7996,46.4352,Fitness Enthusiast
female,Donita,Prabhu,Muzaffarpur,Delhi,India,35,13.4661,39.9037,146.7754,0.7264,0.0252,3.1915,3.8348,7.4413,6.7383,0.574,4.6459,5.0395,3.3702,14.1261,136.8945,17.463,2.1871,0.1116,0.0,0.0,0.0127,5.8121,35.5748,Health-Conscious
female,Montserrat,Diaz,Alcalá de Henares,Canarias,Spain,50,10.6072,11.8535,109.6348,0.0,0.0165,24.9405,0.6359,5.6188,4.5102,1.0182,4.4254,16.5947,2.3401,16.7675,103.5552,11.6737,1.8085,0.0,0.0077,6.8019,0.0,2.6583,11.435,Digital Nomad
female,Ivy,Patel,Taupo,Hawke'S Bay,New Zealand,33,7.3408,22.5321,124.247,0.0,0.0,11.6239,0.525,8.141,2.8369,0.4938,13.1562,1.5567,3.3634,13.6638,101.7055,6.6855,2.1582,0.0,0.0,5.3161,0.0282,3.4962,29.0375,Travel Enthusiast
female,Ella,Evans,Blenheim,Bay of Plenty,New Zealand,47,6.1508,29.4232,180.8508,0.0,0.029,12.8798,0.7622,8.9092,4.4289,0.574,7.3922,9.8807,3.2233,17.6061,97.8376,4.9684,1.7257,0.0361,0.0203,7.5215,0.0066,2.1228,29.3416,Social Media Influencer
female,Amelia,Campbell,Vernon,Maine,United States,29,24.9419,9.8942,97.1904,0.0,0.0,8.8264,0.7723,5.365,1.7401,4.2833,5.0855,3.5842,3.3474,18.2583,98.942,24.0098,1.56,0.0,0.0,6.3055,0.0,2.2534,29.0505,Digital Nomad
female,Meghashree,Chavare,Loni,Nagaland,India,37,30.6935,9.4731,159.4039,0.0,1.9944,10.9601,0.8588,5.0838,0.2974,0.565,2.3594,6.6624,3.3743,12.6711,98.9719,28.6374,1.3214,0.0486,0.0148,6.5073,0.0322,1.7923,14.8472,Fitness Enthusiast
female,Sheila,Stephens,Lincoln,West Virginia,United States,37,17.1591,9.305,157.3186,0.0,1.5352,13.8162,0.6698,11.796,6.3487,2.3904,4.4224,4.2103,3.0055,14.4619,96.4223,16.749,1.9787,0.1566,0.421,5.602,0.0193,3.5013,29.3569,Fitness Enthusiast
female,Lucy,Li,Christchurch,Gisborne,New Zealand,47,4.2534,4.3007,131.2495,0.6504,0.0,29.8564,0.9132,10.4003,6.881,0.5971,0.78,13.172,3.3314,13.3054,138.8558,3.2187,0.9377,0.3324,0.6672,7.9059,0.0282,0.7646,35.4337,Budget-Conscious
female,Jean,Fernandez,Wichita Falls,Alabama,United States,52,22.1809,8.0188,138.3037,0.0429,0.0,143.7416,0.7914,4.5599,7.323,0.5809,3.0485,6.0245,1.8405,13.174,155.9555,24.0529,1.877,0.0713,0.8377,0.0,0.0,3.3416,6.5889,Urban Professional
female,Fátima,Montero,Vitoria,Andalucía,Spain,40,21.7389,11.3417,169.2942,0.0,1.8801,10.2579,0.5452,4.5736,4.9902,0.5362,6.1631,4.8449,3.4012,14.8949,95.3461,25.1015,1.1836,0.0888,0.6261,5.0589,0.0,1.6888,34.9832,Fitness Enthusiast
female,Consuelo,Pérez,Pozuelo de Alarcón,Canarias,Spain,21,3.6885,7.652,115.1234,0.0,0.0616,9.5471,0.6672,6.1639,5.303,0.4925,7.6924,4.4299,3.8236,26.1793,98.5028,3.2768,1.8945,0.0,0.2,4.9407,0.0,2.597,50.8696,Tech-Savvy
female,Madison,Bélanger,Elgin,Saskatchewan,Canada,46,16.7638,32.6935,136.187,0.0,2.2671,125.8698,0.7746,11.5506,5.8454,0.5234,3.6515,5.2211,3.0177,13.3803,167.064,17.4749,2.05,0.2009,0.0,0.3927,0.4948,3.3669,25.9266,Budget-Conscious
female,Eden,Cooper,Hastings,Nelson,New Zealand,34,18.5621,17.4839,109.1896,0.0,0.305,10.7762,0.4448,7.6387,4.3499,0.8778,12.8457,1.5323,2.1603,12.998,93.4807,20.4044,1.8083,0.1098,0.0105,7.1137,0.0,2.8367,10.0118,Travel Enthusiast
female,Alice,Evans,Ripon,Herefordshire,United Kingdom,47,15.853,39.2973,138.7859,0.0795,0.0401,1.1102,0.7886,4.3322,8.0667,0.915,4.8117,8.0815,2.5562,14.0405,276.8816,17.8235,2.1189,0.0,0.0007,4.567,0.0011,3.9638,18.728,Sustainable Investor
female,Mishka,Anchan,Srikakulam,Telangana,India,35,40.8765,61.5123,99.3428,0.0,0.0,5.8094,0.67,2.8153,1.8564,0.5936,9.6328,13.5463,4.9091,12.6493,95.5484,38.9556,1.9149,0.0,0.0,6.7358,0.0735,3.5548,83.3537,Social Media Influencer
female,Mila,Roberts,Porirua,Tasman,New Zealand,25,16.1012,14.7743,141.0982,0.0006,1.4423,11.6443,4.8357,3.9816,4.7112,0.6186,11.8711,9.1853,3.5384,13.7157,98.9021,19.4774,1.8818,0.041,0.0563,7.4314,0.0,2.7576,37.6878,Fitness Enthusiast
female,Rosemary,Andrews,Edgewood,Kansas,United States,35,5.2861,40.2104,141.4613,0.0,0.0067,109.8028,0.7178,2.8434,6.5075,0.488,4.2803,5.117,3.6337,13.6338,47.4009,1.9229,2.0804,0.0912,0.0324,4.5194,0.0108,3.1416,41.9501,Urban Professional
female,Sharanya,Salian,Secunderabad,Tripura,India,26,10.8476,5.0202,159.8658,1.2885,0.0254,141.763,0.7095,3.2033,6.5694,1.7591,2.0436,14.4443,3.0224,15.9508,98.6502,14.6846,1.5368,0.0813,0.8943,7.7251,0.0,1.8697,28.9766,Eco-Friendly
female,Shona,Vernekar,Faridabad,Chandigarh,India,37,2.0887,6.445,151.2401,0.0,0.6968,8.1788,0.7729,10.2086,5.3816,2.4546,3.4832,5.1292,3.9056,14.2809,71.9962,0.0,1.837,0.0136,0.0071,4.8194,0.0223,2.3993,58.1197,Budget-Conscious
female,Encarnación,Peña,Lugo,Navarra,Spain,29,18.876,44.7938,136.3314,0.0,2.601,11.7636,0.754,5.6624,8.3274,1.732,4.3933,6.4156,2.7388,14.177,102.1368,19.1013,2.165,0.0,0.564,4.0618,0.0,4.2571,24.6732,Fitness Enthusiast
female,Adah,Andrade,Amravati,Uttar Pradesh,India,42,12.6466,49.9187,99.6396,0.0,0.0,34.8685,0.5168,4.8666,7.2685,0.753,7.9756,12.3595,4.5266,12.2602,204.9825,13.1252,2.7323,0.0,0.041,6.6243,1.5708,6.2285,72.6852,Health-Conscious
female,Beatrice,Romero,Orange,Colorado,United States,50,27.2514,6.7453,141.4387,3.379,0.0566,12.695,1.0546,7.7409,1.0334,0.9077,6.0758,4.605,4.1803,12.782,71.056,28.7114,1.7269,0.2598,0.7941,6.8369,0.0235,3.9992,37.6133,Urban Professional
female,Mangala,Gamskar,Jamshedpur,Dadra and Nagar Haveli,India,36,9.6711,7.436,101.984,1.6338,0.0,9.0877,2.7605,8.0078,4.0346,0.4831,2.0538,9.527,5.2017,11.6514,135.2082,10.6947,1.6395,0.0647,1.1094,6.913,0.0289,2.9686,97.1889,Investor
female,Hailey,Martin,Summerside,New Brunswick,Canada,43,11.0679,47.7153,172.0372,0.0,0.206,0.0,0.8982,9.493,9.1269,0.6312,4.8333,5.1503,3.8471,15.0062,362.8544,11.7267,2.1068,0.044,0.3932,0.1409,0.017,3.402,52.3595,Health-Conscious
female,Josephine,Mitchelle,Frederick,Utah,United States,36,4.015,78.1825,118.8601,0.0075,0.0283,55.8502,0.6743,10.1926,5.3804,0.9307,5.3797,6.5934,2.9923,20.1086,93.836,3.5701,1.883,0.0,0.147,4.3145,0.0,2.613,29.3454,Tech-Savvy
female,Mila,Li,Greymouth,Otago,New Zealand,34,15.8859,20.3795,127.9433,0.0,0.0,28.3555,0.7875,6.7803,4.0874,0.4422,2.8723,14.4638,0.0,12.6143,217.5802,13.1621,1.7652,0.0,0.0202,7.3198,0.0426,2.6169,0.0,Budget-Conscious
female,Anujna,Shukla,Bardhaman,Nagaland,India,25,21.5463,37.3138,147.7777,0.0,0.0,6.9505,0.7732,6.5804,3.9095,0.7068,9.4365,4.9105,3.3247,13.6283,99.1409,18.3323,1.5022,0.071,0.0,5.0639,0.0073,2.0315,30.5684,Travel Enthusiast
female,Eleanor,Pierce,Anna,Georgia,United States,54,10.8957,7.9814,131.6602,0.0,3.0589,9.4847,0.7844,8.8457,3.5905,0.914,3.3944,5.2503,1.2017,12.9461,96.0693,8.3817,1.7777,0.0,0.1659,3.6532,0.0154,2.7117,4.9634,Urban Professional
female,Irene,Ferrer,Lorca,Cantabria,Spain,52,27.9373,40.8634,132.35,1.6034,0.0,289.7337,0.6111,4.5855,2.658,2.5736,5.5188,4.7043,4.471,13.0133,100.5856,33.052,2.2983,0.0565,0.0444,6.0107,0.4354,5.1553,66.8608,Eco-Friendly
female,Caitlin,Hale,St Davids,County Tyrone,United Kingdom,38,33.5136,53.1853,141.5521,0.0,0.0915,8.1872,0.7514,3.3142,1.5786,1.5916,5.2395,3.0073,2.2505,13.9402,97.3053,32.9211,2.1108,0.0,0.0005,7.232,0.0,4.3149,7.7831,Travel Enthusiast
female,Noémie,Lam,Field,Manitoba,Canada,23,11.7108,43.5363,102.1159,0.0,2.0572,14.6748,0.7126,3.5119,6.0114,1.052,4.0382,14.3776,3.7736,12.2019,98.3632,9.5768,2.0996,0.0,0.1416,7.0904,0.0,3.3562,58.6302,Adventure Seeker
female,Jade,Martin,Bath,New Brunswick,Canada,23,12.7781,71.717,146.2896,0.0044,0.3693,13.6085,0.738,2.4012,7.3343,0.4339,9.362,7.7961,3.7357,14.6617,99.677,9.2737,1.8118,0.0,0.4838,7.465,0.0,2.4848,52.3135,Eco-Friendly
female,Ira,Kamath,Hyderabad,Lakshadweep,India,38,25.1052,10.4564,87.7943,0.6201,0.2226,15.4762,7.3855,4.5045,3.1806,0.5738,1.4588,5.9312,0.0246,10.6767,101.8721,27.8704,1.2136,0.0,0.9488,5.5167,0.0132,2.8316,0.0,Health-Conscious
